molecule_chembl_id,canonical_smiles,standard_value,standard_units,pchembl_value,bioactivity_class,MW,LogP,HBD,HBA
CHEMBL6032261,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Br)c(Cl)c4)c(C#N)cnc3cc2OC)CC1,4.0,nM,8.40,active,541.833,5.830380000000005,1.0,6.0
CHEMBL6032261,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Br)c(Cl)c4)c(C#N)cnc3cc2OC)CC1,22.0,nM,7.66,active,541.833,5.830380000000005,1.0,6.0
CHEMBL6032261,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Br)c(Cl)c4)c(C#N)cnc3cc2OC)CC1,12.0,nM,7.92,active,541.833,5.830380000000005,1.0,6.0
CHEMBL6032261,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Br)c(Cl)c4)c(C#N)cnc3cc2OC)CC1,20.0,nM,7.70,active,541.833,5.830380000000005,1.0,6.0
CHEMBL6032261,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Br)c(Cl)c4)c(C#N)cnc3cc2OC)CC1,10000.0,nM,,inactive,541.833,5.830380000000005,1.0,6.0
CHEMBL5863638,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(CO)c4)c(C#N)cnc3cc2OC)CC1,10000.0,nM,,inactive,492.96300000000036,4.5601800000000035,2.0,7.0
CHEMBL5863638,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(CO)c4)c(C#N)cnc3cc2OC)CC1,66.0,nM,7.18,active,492.96300000000036,4.5601800000000035,2.0,7.0
CHEMBL5863638,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(CO)c4)c(C#N)cnc3cc2OC)CC1,150.0,nM,6.82,active,492.96300000000036,4.5601800000000035,2.0,7.0
CHEMBL5863638,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(CO)c4)c(C#N)cnc3cc2OC)CC1,280.0,nM,6.55,active,492.96300000000036,4.5601800000000035,2.0,7.0
CHEMBL5863638,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(CO)c4)c(C#N)cnc3cc2OC)CC1,10000.0,nM,,inactive,492.96300000000036,4.5601800000000035,2.0,7.0
CHEMBL5970341,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(-c5cnco5)c4)c(C#N)cnc3cc2OC)CC1,10000.0,nM,,inactive,495.5390000000003,5.069480000000005,1.0,8.0
CHEMBL5970341,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(-c5cnco5)c4)c(C#N)cnc3cc2OC)CC1,19.0,nM,7.72,active,495.5390000000003,5.069480000000005,1.0,8.0
CHEMBL5970341,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(-c5cnco5)c4)c(C#N)cnc3cc2OC)CC1,460.0,nM,6.34,active,495.5390000000003,5.069480000000005,1.0,8.0
CHEMBL5970341,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(-c5cnco5)c4)c(C#N)cnc3cc2OC)CC1,400.0,nM,6.40,active,495.5390000000003,5.069480000000005,1.0,8.0
CHEMBL5970341,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(-c5cnco5)c4)c(C#N)cnc3cc2OC)CC1,500.0,nM,6.30,active,495.5390000000003,5.069480000000005,1.0,8.0
CHEMBL5970341,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(-c5cnco5)c4)c(C#N)cnc3cc2OC)CC1,10000.0,nM,,inactive,495.5390000000003,5.069480000000005,1.0,8.0
CHEMBL5773834,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(OC(F)(F)F)c(Cl)c4)c(C#N)cnc3cc2OC)CC1,130.0,nM,6.89,active,546.933,5.966480000000005,1.0,7.0
CHEMBL5773834,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(OC(F)(F)F)c(Cl)c4)c(C#N)cnc3cc2OC)CC1,95.0,nM,7.02,active,546.933,5.966480000000005,1.0,7.0
CHEMBL5773834,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(OC(F)(F)F)c(Cl)c4)c(C#N)cnc3cc2OC)CC1,1000.0,nM,,active,546.933,5.966480000000005,1.0,7.0
CHEMBL5773834,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(OC(F)(F)F)c(Cl)c4)c(C#N)cnc3cc2OC)CC1,70.0,nM,7.16,active,546.933,5.966480000000005,1.0,7.0
CHEMBL5773834,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(OC(F)(F)F)c(Cl)c4)c(C#N)cnc3cc2OC)CC1,1000.0,nM,,active,546.933,5.966480000000005,1.0,7.0
CHEMBL5773834,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(OC(F)(F)F)c(Cl)c4)c(C#N)cnc3cc2OC)CC1,1000.0,nM,,active,546.933,5.966480000000005,1.0,7.0
CHEMBL5983716,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C5CC5)c4)c(C#N)cnc3cc2OC)CC1,67.0,nM,7.17,active,468.55700000000036,5.291880000000004,1.0,6.0
CHEMBL5855579,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(C(F)(F)F)cc4)c(C#N)cnc3cc2OC)CC1,540.0,nM,6.27,active,496.48900000000026,5.433280000000005,1.0,6.0
CHEMBL5855579,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(C(F)(F)F)cc4)c(C#N)cnc3cc2OC)CC1,25000.0,nM,4.60,inactive,496.48900000000026,5.433280000000005,1.0,6.0
CHEMBL5855579,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(C(F)(F)F)cc4)c(C#N)cnc3cc2OC)CC1,1000.0,nM,,active,496.48900000000026,5.433280000000005,1.0,6.0
CHEMBL5855579,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(C(F)(F)F)cc4)c(C#N)cnc3cc2OC)CC1,1000.0,nM,,active,496.48900000000026,5.433280000000005,1.0,6.0
CHEMBL5855579,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(C(F)(F)F)cc4)c(C#N)cnc3cc2OC)CC1,1000.0,nM,,active,496.48900000000026,5.433280000000005,1.0,6.0
CHEMBL5855579,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(C(F)(F)F)cc4)c(C#N)cnc3cc2OC)CC1,1000.0,nM,,active,496.48900000000026,5.433280000000005,1.0,6.0
CHEMBL5907728,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc5cnn(C)c45)c(C#N)cnc3cc2OC)CC1,10000.0,nM,,inactive,482.5440000000003,4.301180000000003,1.0,7.0
CHEMBL5907728,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc5cnn(C)c45)c(C#N)cnc3cc2OC)CC1,10000.0,nM,,inactive,482.5440000000003,4.301180000000003,1.0,7.0
CHEMBL5888829,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(CO)c4)ncnc3cc2OC)CC1,740.0,nM,6.13,active,434.49600000000027,3.430100000000002,2.0,7.0
CHEMBL5888829,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(CO)c4)ncnc3cc2OC)CC1,11000.0,nM,4.96,inactive,434.49600000000027,3.430100000000002,2.0,7.0
CHEMBL5888829,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(CO)c4)ncnc3cc2OC)CC1,11000.0,nM,4.96,inactive,434.49600000000027,3.430100000000002,2.0,7.0
CHEMBL5888829,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(CO)c4)ncnc3cc2OC)CC1,11000.0,nM,4.96,inactive,434.49600000000027,3.430100000000002,2.0,7.0
CHEMBL5819312,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(-c5cnco5)c4)ncnc3cc2OC)CC1,300.0,nM,6.52,active,505.96200000000033,5.246200000000005,1.0,8.0
CHEMBL5819312,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(-c5cnco5)c4)ncnc3cc2OC)CC1,53.0,nM,7.28,active,505.96200000000033,5.246200000000005,1.0,8.0
CHEMBL5819312,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(-c5cnco5)c4)ncnc3cc2OC)CC1,690.0,nM,6.16,active,505.96200000000033,5.246200000000005,1.0,8.0
CHEMBL5819312,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(-c5cnco5)c4)ncnc3cc2OC)CC1,13000.0,nM,4.89,inactive,505.96200000000033,5.246200000000005,1.0,8.0
CHEMBL5819312,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(-c5cnco5)c4)ncnc3cc2OC)CC1,1000.0,nM,6.00,active,505.96200000000033,5.246200000000005,1.0,8.0
CHEMBL5819312,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(-c5cnco5)c4)ncnc3cc2OC)CC1,720.0,nM,6.14,active,505.96200000000033,5.246200000000005,1.0,8.0
CHEMBL5981483,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(OC(F)(F)F)c(Cl)c4)ncnc3cc2OC)CC1,120.0,nM,6.92,active,522.9110000000002,5.489800000000004,1.0,7.0
CHEMBL5981483,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(OC(F)(F)F)c(Cl)c4)ncnc3cc2OC)CC1,110.0,nM,6.96,active,522.9110000000002,5.489800000000004,1.0,7.0
CHEMBL5981483,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(OC(F)(F)F)c(Cl)c4)ncnc3cc2OC)CC1,260.0,nM,6.58,active,522.9110000000002,5.489800000000004,1.0,7.0
CHEMBL5981483,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(OC(F)(F)F)c(Cl)c4)ncnc3cc2OC)CC1,150.0,nM,6.82,active,522.9110000000002,5.489800000000004,1.0,7.0
CHEMBL5981483,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(OC(F)(F)F)c(Cl)c4)ncnc3cc2OC)CC1,250.0,nM,6.60,active,522.9110000000002,5.489800000000004,1.0,7.0
CHEMBL5981483,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(OC(F)(F)F)c(Cl)c4)ncnc3cc2OC)CC1,320.0,nM,6.50,active,522.9110000000002,5.489800000000004,1.0,7.0
CHEMBL5939422,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Br)c(Cl)c4)ncnc3cc2OC)C1,51.0,nM,7.29,active,503.78400000000016,4.963600000000004,1.0,6.0
CHEMBL5939422,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Br)c(Cl)c4)ncnc3cc2OC)C1,10.0,nM,8.00,active,503.78400000000016,4.963600000000004,1.0,6.0
CHEMBL5939422,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Br)c(Cl)c4)ncnc3cc2OC)C1,75.0,nM,7.12,active,503.78400000000016,4.963600000000004,1.0,6.0
CHEMBL5939422,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Br)c(Cl)c4)ncnc3cc2OC)C1,34.0,nM,7.47,active,503.78400000000016,4.963600000000004,1.0,6.0
CHEMBL5939422,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Br)c(Cl)c4)ncnc3cc2OC)C1,110.0,nM,6.96,active,503.78400000000016,4.963600000000004,1.0,6.0
CHEMBL3896969,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4)ncnc3cc2OC)CC1,4.2,nM,8.38,active,473.3600000000003,5.244600000000005,1.0,6.0
CHEMBL3896969,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4)ncnc3cc2OC)CC1,2.0,nM,8.70,active,473.3600000000003,5.244600000000005,1.0,6.0
CHEMBL3896969,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4)ncnc3cc2OC)CC1,10.0,nM,8.00,active,473.3600000000003,5.244600000000005,1.0,6.0
CHEMBL3896969,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4)ncnc3cc2OC)CC1,10.0,nM,8.00,active,473.3600000000003,5.244600000000005,1.0,6.0
CHEMBL3896969,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4)ncnc3cc2OC)CC1,12.0,nM,7.92,active,473.3600000000003,5.244600000000005,1.0,6.0
CHEMBL3896969,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4)ncnc3cc2OC)CC1,14.0,nM,7.85,active,473.3600000000003,5.244600000000005,1.0,6.0
CHEMBL5840233,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc5cnn(C)c45)ncnc3cc2OC)CC1,16000.0,nM,4.80,inactive,458.5220000000003,3.8245000000000022,1.0,7.0
CHEMBL5840233,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc5cnn(C)c45)ncnc3cc2OC)CC1,10000.0,nM,,inactive,458.5220000000003,3.8245000000000022,1.0,7.0
CHEMBL5840233,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc5cnn(C)c45)ncnc3cc2OC)CC1,34000.0,nM,4.47,inactive,458.5220000000003,3.8245000000000022,1.0,7.0
CHEMBL5840233,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc5cnn(C)c45)ncnc3cc2OC)CC1,10000.0,nM,,inactive,458.5220000000003,3.8245000000000022,1.0,7.0
CHEMBL5840233,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc5cnn(C)c45)ncnc3cc2OC)CC1,10000.0,nM,,inactive,458.5220000000003,3.8245000000000022,1.0,7.0
CHEMBL5926423,C=CC(=O)N1CC(Oc2cc3c(Nc4cccc(-c5cnco5)c4)ncnc3cc2OC)C1,230.0,nM,6.64,active,443.4630000000002,3.8126000000000015,1.0,8.0
CHEMBL5926423,C=CC(=O)N1CC(Oc2cc3c(Nc4cccc(-c5cnco5)c4)ncnc3cc2OC)C1,20.0,nM,7.70,active,443.4630000000002,3.8126000000000015,1.0,8.0
CHEMBL5926423,C=CC(=O)N1CC(Oc2cc3c(Nc4cccc(-c5cnco5)c4)ncnc3cc2OC)C1,460.0,nM,6.34,active,443.4630000000002,3.8126000000000015,1.0,8.0
CHEMBL5926423,C=CC(=O)N1CC(Oc2cc3c(Nc4cccc(-c5cnco5)c4)ncnc3cc2OC)C1,350.0,nM,6.46,active,443.4630000000002,3.8126000000000015,1.0,8.0
CHEMBL5926423,C=CC(=O)N1CC(Oc2cc3c(Nc4cccc(-c5cnco5)c4)ncnc3cc2OC)C1,550.0,nM,6.26,active,443.4630000000002,3.8126000000000015,1.0,8.0
CHEMBL5926423,C=CC(=O)N1CC(Oc2cc3c(Nc4cccc(-c5cnco5)c4)ncnc3cc2OC)C1,370.0,nM,6.43,active,443.4630000000002,3.8126000000000015,1.0,8.0
CHEMBL5976949,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C5CC5)c4)ncnc3cc2OC)CC1,270.0,nM,6.57,active,444.5350000000003,4.815200000000004,1.0,6.0
CHEMBL5976949,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C5CC5)c4)ncnc3cc2OC)CC1,15.0,nM,7.82,active,444.5350000000003,4.815200000000004,1.0,6.0
CHEMBL5976949,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C5CC5)c4)ncnc3cc2OC)CC1,690.0,nM,6.16,active,444.5350000000003,4.815200000000004,1.0,6.0
CHEMBL5976949,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C5CC5)c4)ncnc3cc2OC)CC1,410.0,nM,6.39,active,444.5350000000003,4.815200000000004,1.0,6.0
CHEMBL5976949,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C5CC5)c4)ncnc3cc2OC)CC1,760.0,nM,6.12,active,444.5350000000003,4.815200000000004,1.0,6.0
CHEMBL5976949,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C5CC5)c4)ncnc3cc2OC)CC1,790.0,nM,6.10,active,444.5350000000003,4.815200000000004,1.0,6.0
CHEMBL6008669,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(-c5cnco5)c4)ncnc3cc2OC)CC1,280.0,nM,6.55,active,471.5170000000003,4.592800000000003,1.0,8.0
CHEMBL6008669,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(-c5cnco5)c4)ncnc3cc2OC)CC1,6.5,nM,8.19,active,471.5170000000003,4.592800000000003,1.0,8.0
CHEMBL6008669,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(-c5cnco5)c4)ncnc3cc2OC)CC1,710.0,nM,6.15,active,471.5170000000003,4.592800000000003,1.0,8.0
CHEMBL6008669,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(-c5cnco5)c4)ncnc3cc2OC)CC1,710.0,nM,6.15,active,471.5170000000003,4.592800000000003,1.0,8.0
CHEMBL6008669,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(-c5cnco5)c4)ncnc3cc2OC)CC1,830.0,nM,6.08,active,471.5170000000003,4.592800000000003,1.0,8.0
CHEMBL6008669,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(-c5cnco5)c4)ncnc3cc2OC)CC1,430.0,nM,6.37,active,471.5170000000003,4.592800000000003,1.0,8.0
CHEMBL5847747,C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Br)c(Cl)c4)ncnc3cc2OC)C1,14.0,nM,7.85,active,489.75700000000023,4.573500000000004,1.0,6.0
CHEMBL5847747,C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Br)c(Cl)c4)ncnc3cc2OC)C1,4.8,nM,8.32,active,489.75700000000023,4.573500000000004,1.0,6.0
CHEMBL5847747,C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Br)c(Cl)c4)ncnc3cc2OC)C1,19.0,nM,7.72,active,489.75700000000023,4.573500000000004,1.0,6.0
CHEMBL5847747,C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Br)c(Cl)c4)ncnc3cc2OC)C1,24.0,nM,7.62,active,489.75700000000023,4.573500000000004,1.0,6.0
CHEMBL5847747,C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Br)c(Cl)c4)ncnc3cc2OC)C1,25.0,nM,7.60,active,489.75700000000023,4.573500000000004,1.0,6.0
CHEMBL5847747,C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(Br)c(Cl)c4)ncnc3cc2OC)C1,21.0,nM,7.68,active,489.75700000000023,4.573500000000004,1.0,6.0
CHEMBL5875860,C=CC(=O)N1CC(Oc2cc3c(Nc4cccc(C5CC5)c4)ncnc3cc2OC)C1,85.0,nM,7.07,active,416.4810000000003,4.035000000000003,1.0,6.0
CHEMBL5875860,C=CC(=O)N1CC(Oc2cc3c(Nc4cccc(C5CC5)c4)ncnc3cc2OC)C1,8.1,nM,8.09,active,416.4810000000003,4.035000000000003,1.0,6.0
CHEMBL5875860,C=CC(=O)N1CC(Oc2cc3c(Nc4cccc(C5CC5)c4)ncnc3cc2OC)C1,97.0,nM,7.01,active,416.4810000000003,4.035000000000003,1.0,6.0
CHEMBL5875860,C=CC(=O)N1CC(Oc2cc3c(Nc4cccc(C5CC5)c4)ncnc3cc2OC)C1,85.0,nM,7.07,active,416.4810000000003,4.035000000000003,1.0,6.0
CHEMBL5875860,C=CC(=O)N1CC(Oc2cc3c(Nc4cccc(C5CC5)c4)ncnc3cc2OC)C1,360.0,nM,6.44,active,416.4810000000003,4.035000000000003,1.0,6.0
CHEMBL5875860,C=CC(=O)N1CC(Oc2cc3c(Nc4cccc(C5CC5)c4)ncnc3cc2OC)C1,220.0,nM,6.66,active,416.4810000000003,4.035000000000003,1.0,6.0
CHEMBL5924448,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)C1,25.0,nM,7.60,active,477.32300000000026,4.993600000000004,1.0,6.0
CHEMBL5924448,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)C1,3.9,nM,8.41,active,477.32300000000026,4.993600000000004,1.0,6.0
CHEMBL5924448,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)C1,13.0,nM,7.89,active,477.32300000000026,4.993600000000004,1.0,6.0
CHEMBL5924448,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)C1,13.0,nM,7.89,active,477.32300000000026,4.993600000000004,1.0,6.0
CHEMBL5924448,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)C1,13.0,nM,7.89,active,477.32300000000026,4.993600000000004,1.0,6.0
CHEMBL5924448,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)C1,28.0,nM,7.55,active,477.32300000000026,4.993600000000004,1.0,6.0
CHEMBL6017130,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(CO)c4)ncnc3cc2OC)C1,19000.0,nM,4.72,inactive,420.4690000000002,3.040000000000002,2.0,7.0
CHEMBL6017130,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(CO)c4)ncnc3cc2OC)C1,10000.0,nM,,inactive,420.4690000000002,3.040000000000002,2.0,7.0
CHEMBL6017130,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(CO)c4)ncnc3cc2OC)C1,10000.0,nM,,inactive,420.4690000000002,3.040000000000002,2.0,7.0
CHEMBL6017130,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(CO)c4)ncnc3cc2OC)C1,10000.0,nM,,inactive,420.4690000000002,3.040000000000002,2.0,7.0
CHEMBL6017130,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(CO)c4)ncnc3cc2OC)C1,10000.0,nM,,inactive,420.4690000000002,3.040000000000002,2.0,7.0
CHEMBL5961562,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(CO)c4)ncnc3cc2OC)CC1,660.0,nM,6.18,active,468.9410000000003,4.083500000000003,2.0,7.0
CHEMBL5961562,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(CO)c4)ncnc3cc2OC)CC1,110.0,nM,6.96,active,468.9410000000003,4.083500000000003,2.0,7.0
CHEMBL5961562,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(CO)c4)ncnc3cc2OC)CC1,890.0,nM,6.05,active,468.9410000000003,4.083500000000003,2.0,7.0
CHEMBL5961562,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(CO)c4)ncnc3cc2OC)CC1,660.0,nM,6.18,active,468.9410000000003,4.083500000000003,2.0,7.0
CHEMBL5773557,C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(C(F)(F)F)cc4)ncnc3cc2OC)C1,95.0,nM,7.02,active,444.4130000000002,4.176400000000002,1.0,6.0
CHEMBL5773557,C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(C(F)(F)F)cc4)ncnc3cc2OC)C1,100.0,nM,7.00,active,444.4130000000002,4.176400000000002,1.0,6.0
CHEMBL5773557,C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(C(F)(F)F)cc4)ncnc3cc2OC)C1,220.0,nM,6.66,active,444.4130000000002,4.176400000000002,1.0,6.0
CHEMBL5773557,C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(C(F)(F)F)cc4)ncnc3cc2OC)C1,130.0,nM,6.89,active,444.4130000000002,4.176400000000002,1.0,6.0
CHEMBL5773557,C=CC(=O)N1CC(Oc2cc3c(Nc4ccc(C(F)(F)F)cc4)ncnc3cc2OC)C1,230.0,nM,6.64,active,444.4130000000002,4.176400000000002,1.0,6.0
CHEMBL3545154,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,5.2,nM,8.28,active,491.3500000000003,5.383700000000005,1.0,6.0
CHEMBL3545154,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,0.91,nM,9.04,active,491.3500000000003,5.383700000000005,1.0,6.0
CHEMBL3545154,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,1.7,nM,8.77,active,491.3500000000003,5.383700000000005,1.0,6.0
CHEMBL3545154,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,2.3,nM,8.64,active,491.3500000000003,5.383700000000005,1.0,6.0
CHEMBL3545154,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,3.0,nM,8.52,active,491.3500000000003,5.383700000000005,1.0,6.0
CHEMBL3545154,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,7.4,nM,8.13,active,491.3500000000003,5.383700000000005,1.0,6.0
CHEMBL3958631,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Br)c(Cl)c4)ncnc3cc2OC)CC1,21.0,nM,7.68,active,517.8110000000001,5.353700000000004,1.0,6.0
CHEMBL3958631,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Br)c(Cl)c4)ncnc3cc2OC)CC1,5.0,nM,8.30,active,517.8110000000001,5.353700000000004,1.0,6.0
CHEMBL3958631,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Br)c(Cl)c4)ncnc3cc2OC)CC1,29.0,nM,7.54,active,517.8110000000001,5.353700000000004,1.0,6.0
CHEMBL3958631,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Br)c(Cl)c4)ncnc3cc2OC)CC1,20.0,nM,7.70,active,517.8110000000001,5.353700000000004,1.0,6.0
CHEMBL3958631,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Br)c(Cl)c4)ncnc3cc2OC)CC1,39.0,nM,7.41,active,517.8110000000001,5.353700000000004,1.0,6.0
CHEMBL3958631,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Br)c(Cl)c4)ncnc3cc2OC)CC1,21.0,nM,7.68,active,517.8110000000001,5.353700000000004,1.0,6.0
CHEMBL5949373,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(OC(F)(F)F)c(Cl)c4)ncnc3cc2OC)C1,510.0,nM,6.29,active,508.8840000000002,5.099700000000004,1.0,7.0
CHEMBL5949373,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(OC(F)(F)F)c(Cl)c4)ncnc3cc2OC)C1,790.0,nM,6.10,active,508.8840000000002,5.099700000000004,1.0,7.0
CHEMBL5949373,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(OC(F)(F)F)c(Cl)c4)ncnc3cc2OC)C1,550.0,nM,6.26,active,508.8840000000002,5.099700000000004,1.0,7.0
CHEMBL5949373,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(OC(F)(F)F)c(Cl)c4)ncnc3cc2OC)C1,890.0,nM,6.05,active,508.8840000000002,5.099700000000004,1.0,7.0
CHEMBL5968961,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccccc4)ncnc3cc2OC)CC1,81.0,nM,7.09,active,404.4700000000002,3.937800000000003,1.0,6.0
CHEMBL5968961,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccccc4)ncnc3cc2OC)CC1,33.0,nM,7.48,active,404.4700000000002,3.937800000000003,1.0,6.0
